../../foil_data\ah85l120.dat,0.0,70000.0,2.5
../../foil_data\ah85l120.dat,0.0,75000.0,1.0
../../foil_data\ah85l120.dat,0.0,75000.0,1.5
../../foil_data\ah85l120.dat,0.0,75000.0,2.0
../../foil_data\ah85l120.dat,0.0,75000.0,2.5
../../foil_data\ah85l120.dat,0.0,80000.0,1.0
../../foil_data\ah85l120.dat,0.0,80000.0,1.5
../../foil_data\ah85l120.dat,0.0,80000.0,2.5
../../foil_data\ah85l120.dat,0.0,85000.0,1.5
../../foil_data\ah85l120.dat,0.0,85000.0,2.0
../../foil_data\ah85l120.dat,0.0,85000.0,2.5
../../foil_data\ah85l120.dat,0.0,85000.0,3.0
../../foil_data\ah85l120.dat,0.0,90000.0,1.0
../../foil_data\ah85l120.dat,0.0,90000.0,2.5
../../foil_data\ah85l120.dat,0.0,90000.0,3.0
../../foil_data\ah85l120.dat,0.0,95000.0,1.0
../../foil_data\ah85l120.dat,0.0,95000.0,2.0
../../foil_data\ah85l120.dat,0.0,95000.0,2.5
../../foil_data\ah85l120.dat,0.0,95000.0,3.0
../../foil_data\ah85l120.dat,0.0,100000.0,1.0
../../foil_data\ah85l120.dat,0.0,100000.0,1.5
../../foil_data\ah85l120.dat,0.0,100000.0,2.5
../../foil_data\ah85l120.dat,0.0,100000.0,3.0
../../foil_data\b540ols.dat,0.0,20000.0,1.0
../../foil_data\b540ols.dat,0.0,35000.0,1.5
../../foil_data\b540ols.dat,0.0,60000.0,1.5
../../foil_data\b540ols.dat,0.0,70000.0,2.0
../../foil_data\bqm34.dat,0.0,100000.0,3.0
../../foil_data\e168.dat,0.0,35000.0,1.0
../../foil_data\e168.dat,0.0,85000.0,2.0
../../foil_data\e168.dat,0.0,85000.0,3.0
../../foil_data\e168.dat,0.0,90000.0,3.0
../../foil_data\e171.dat,0.0,15000.0,3.0
../../foil_data\e171.dat,0.0,20000.0,1.5
../../foil_data\e171.dat,0.0,20000.0,2.0
../../foil_data\e171.dat,0.0,20000.0,2.5
../../foil_data\e171.dat,0.0,25000.0,1.0
../../foil_data\e171.dat,0.0,25000.0,2.5
../../foil_data\e171.dat,0.0,30000.0,1.0
../../foil_data\e171.dat,0.0,30000.0,1.5
../../foil_data\e171.dat,0.0,40000.0,1.0
../../foil_data\e297.dat,0.0,75000.0,1.0
../../foil_data\e475.dat,0.0,90000.0,3.0
../../foil_data\e476.dat,0.0,5000.0,1.0
../../foil_data\e476.dat,0.0,5000.0,2.0
../../foil_data\e476.dat,0.0,5000.0,2.5
../../foil_data\e476.dat,0.0,5000.0,3.0
../../foil_data\e477.dat,0.0,5000.0,1.0
../../foil_data\e478.dat,0.0,15000.0,1.5
../../foil_data\e479.dat,0.0,60000.0,2.5
../../foil_data\e479.dat,0.0,70000.0,2.0
../../foil_data\e520.dat,0.0,5000.0,1.0
../../foil_data\e838.dat,0.0,100000.0,2.5
../../foil_data\e863.dat,0.0,30000.0,1.0
../../foil_data\e863.dat,0.0,35000.0,1.0
../../foil_data\e864.dat,0.0,35000.0,2.0
../../foil_data\e864.dat,0.0,40000.0,2.0
../../foil_data\e864.dat,0.0,45000.0,2.0
../../foil_data\e864.dat,0.0,50000.0,1.0
../../foil_data\ea61009.dat,0.0,5000.0,1.5
../../foil_data\ea61009.dat,0.0,20000.0,1.0
../../foil_data\ea61009.dat,0.0,30000.0,1.5
../../foil_data\ea61009.dat,0.0,35000.0,1.5
../../foil_data\ea61009.dat,0.0,35000.0,3.0
../../foil_data\ea61012.dat,0.0,90000.0,3.0
../../foil_data\ea81006.dat,0.0,10000.0,1.5
../../foil_data\ea81006.dat,0.0,10000.0,2.5
../../foil_data\ea81006.dat,0.0,25000.0,1.5
../../foil_data\ea81006.dat,0.0,80000.0,2.0
../../foil_data\ea81006.dat,0.0,85000.0,2.0
../../foil_data\fx71120.dat,0.0,65000.0,2.0
../../foil_data\fx76100.dat,0.0,5000.0,1.0
../../foil_data\fx76100.dat,0.0,5000.0,1.5
../../foil_data\fx76100.dat,0.0,5000.0,2.0
../../foil_data\fx76100.dat,0.0,5000.0,2.5
../../foil_data\fx76100.dat,0.0,5000.0,3.0
../../foil_data\fx76100.dat,0.0,10000.0,1.0
../../foil_data\fx76100.dat,0.0,10000.0,1.5
../../foil_data\fx76100.dat,0.0,10000.0,2.0
../../foil_data\fx76100.dat,0.0,10000.0,2.5
../../foil_data\fx76100.dat,0.0,10000.0,3.0
../../foil_data\fx76100.dat,0.0,15000.0,1.0
../../foil_data\fx76100.dat,0.0,15000.0,1.5
../../foil_data\fx76100.dat,0.0,15000.0,2.0
../../foil_data\fx76100.dat,0.0,15000.0,2.5
../../foil_data\fx76100.dat,0.0,15000.0,3.0
../../foil_data\fx76100.dat,0.0,20000.0,1.0
../../foil_data\fx76100.dat,0.0,20000.0,1.5
../../foil_data\fx76100.dat,0.0,20000.0,2.0
../../foil_data\fx76100.dat,0.0,20000.0,2.5
../../foil_data\fx76100.dat,0.0,20000.0,3.0
../../foil_data\fx76100.dat,0.0,25000.0,1.0
../../foil_data\fx76100.dat,0.0,25000.0,1.5
../../foil_data\fx76100.dat,0.0,25000.0,2.0
../../foil_data\fx76100.dat,0.0,25000.0,2.5
../../foil_data\fx76100.dat,0.0,25000.0,3.0
../../foil_data\fx76100.dat,0.0,30000.0,1.0
../../foil_data\fx76100.dat,0.0,30000.0,1.5
../../foil_data\fx76100.dat,0.0,30000.0,2.0
../../foil_data\fx76100.dat,0.0,30000.0,2.5
../../foil_data\fx76100.dat,0.0,30000.0,3.0
../../foil_data\fx76100.dat,0.0,35000.0,1.0
../../foil_data\fx76100.dat,0.0,35000.0,1.5
../../foil_data\fx76100.dat,0.0,35000.0,2.0
../../foil_data\fx76100.dat,0.0,35000.0,2.5
../../foil_data\fx76100.dat,0.0,35000.0,3.0
../../foil_data\fx76100.dat,0.0,40000.0,1.0
../../foil_data\fx76100.dat,0.0,40000.0,1.5
../../foil_data\fx76100.dat,0.0,40000.0,2.0
../../foil_data\fx76100.dat,0.0,40000.0,2.5
../../foil_data\fx76100.dat,0.0,40000.0,3.0
../../foil_data\fx76100.dat,0.0,45000.0,1.0
../../foil_data\fx76100.dat,0.0,45000.0,1.5
../../foil_data\fx76100.dat,0.0,45000.0,2.0
../../foil_data\fx76100.dat,0.0,45000.0,2.5
../../foil_data\fx76100.dat,0.0,45000.0,3.0
../../foil_data\fx76100.dat,0.0,50000.0,1.0
../../foil_data\fx76100.dat,0.0,50000.0,1.5
../../foil_data\fx76100.dat,0.0,50000.0,2.0
../../foil_data\fx76100.dat,0.0,50000.0,2.5
../../foil_data\fx76100.dat,0.0,50000.0,3.0
../../foil_data\fx76100.dat,0.0,55000.0,1.0
../../foil_data\fx76100.dat,0.0,55000.0,1.5
../../foil_data\fx76100.dat,0.0,55000.0,2.0
../../foil_data\fx76100.dat,0.0,55000.0,2.5
../../foil_data\fx76100.dat,0.0,55000.0,3.0
../../foil_data\fx76100.dat,0.0,60000.0,1.0
../../foil_data\fx76100.dat,0.0,60000.0,1.5
../../foil_data\fx76100.dat,0.0,60000.0,2.0
../../foil_data\fx76100.dat,0.0,60000.0,2.5
../../foil_data\fx76100.dat,0.0,60000.0,3.0
../../foil_data\fx76100.dat,0.0,65000.0,1.0
../../foil_data\fx76100.dat,0.0,65000.0,1.5
../../foil_data\fx76100.dat,0.0,65000.0,2.0
../../foil_data\fx76100.dat,0.0,65000.0,2.5
../../foil_data\fx76100.dat,0.0,65000.0,3.0
../../foil_data\fx76100.dat,0.0,70000.0,1.0
../../foil_data\fx76100.dat,0.0,70000.0,1.5
../../foil_data\fx76100.dat,0.0,70000.0,2.0
../../foil_data\fx76100.dat,0.0,70000.0,2.5
../../foil_data\fx76100.dat,0.0,70000.0,3.0
../../foil_data\fx76100.dat,0.0,75000.0,1.0
../../foil_data\fx76100.dat,0.0,75000.0,1.5
../../foil_data\fx76100.dat,0.0,75000.0,2.0
../../foil_data\fx76100.dat,0.0,75000.0,2.5
../../foil_data\fx76100.dat,0.0,75000.0,3.0
../../foil_data\fx76100.dat,0.0,80000.0,1.0
../../foil_data\fx76100.dat,0.0,80000.0,1.5
../../foil_data\fx76100.dat,0.0,80000.0,2.0
../../foil_data\fx76100.dat,0.0,80000.0,2.5
../../foil_data\fx76100.dat,0.0,80000.0,3.0
../../foil_data\fx76100.dat,0.0,85000.0,1.0
../../foil_data\fx76100.dat,0.0,85000.0,1.5
../../foil_data\fx76100.dat,0.0,85000.0,2.0
../../foil_data\fx76100.dat,0.0,85000.0,2.5
../../foil_data\fx76100.dat,0.0,85000.0,3.0
../../foil_data\fx76100.dat,0.0,90000.0,1.0
../../foil_data\fx76100.dat,0.0,90000.0,1.5
../../foil_data\fx76100.dat,0.0,90000.0,2.0
../../foil_data\fx76100.dat,0.0,90000.0,2.5
../../foil_data\fx76100.dat,0.0,90000.0,3.0
../../foil_data\fx76100.dat,0.0,95000.0,1.0
../../foil_data\fx76100.dat,0.0,95000.0,1.5
../../foil_data\fx76100.dat,0.0,95000.0,2.0
../../foil_data\fx76100.dat,0.0,95000.0,2.5
../../foil_data\fx76100.dat,0.0,95000.0,3.0
../../foil_data\fx76100.dat,0.0,100000.0,1.0
../../foil_data\fx76100.dat,0.0,100000.0,1.5
../../foil_data\fx76100.dat,0.0,100000.0,2.0
../../foil_data\fx76100.dat,0.0,100000.0,2.5
../../foil_data\fx76100.dat,0.0,100000.0,3.0
../../foil_data\fx76120.dat,0.0,5000.0,1.0
../../foil_data\fx76120.dat,0.0,5000.0,1.5
../../foil_data\fx76120.dat,0.0,5000.0,2.0
../../foil_data\fx76120.dat,0.0,5000.0,2.5
../../foil_data\fx76120.dat,0.0,5000.0,3.0
../../foil_data\fx76120.dat,0.0,10000.0,1.0
../../foil_data\fx76120.dat,0.0,10000.0,1.5
../../foil_data\fx76120.dat,0.0,10000.0,2.0
../../foil_data\fx76120.dat,0.0,10000.0,2.5
../../foil_data\fx76120.dat,0.0,10000.0,3.0
../../foil_data\fx76120.dat,0.0,15000.0,1.0
../../foil_data\fx76120.dat,0.0,15000.0,1.5
../../foil_data\fx76120.dat,0.0,15000.0,2.0
../../foil_data\fx76120.dat,0.0,15000.0,2.5
../../foil_data\fx76120.dat,0.0,15000.0,3.0
../../foil_data\fx76120.dat,0.0,20000.0,1.0
../../foil_data\fx76120.dat,0.0,20000.0,1.5
../../foil_data\fx76120.dat,0.0,20000.0,2.0
../../foil_data\fx76120.dat,0.0,20000.0,2.5
../../foil_data\fx76120.dat,0.0,20000.0,3.0
../../foil_data\fx76120.dat,0.0,25000.0,1.0
../../foil_data\fx76120.dat,0.0,25000.0,1.5
../../foil_data\fx76120.dat,0.0,25000.0,2.0
../../foil_data\fx76120.dat,0.0,25000.0,2.5
../../foil_data\fx76120.dat,0.0,25000.0,3.0
../../foil_data\fx76120.dat,0.0,30000.0,1.0
../../foil_data\fx76120.dat,0.0,30000.0,1.5
../../foil_data\fx76120.dat,0.0,30000.0,2.0
../../foil_data\fx76120.dat,0.0,30000.0,2.5
../../foil_data\fx76120.dat,0.0,30000.0,3.0
../../foil_data\fx76120.dat,0.0,35000.0,1.0
../../foil_data\fx76120.dat,0.0,35000.0,1.5
../../foil_data\fx76120.dat,0.0,35000.0,2.0
../../foil_data\fx76120.dat,0.0,35000.0,2.5
../../foil_data\fx76120.dat,0.0,35000.0,3.0
../../foil_data\fx76120.dat,0.0,40000.0,1.0
../../foil_data\fx76120.dat,0.0,40000.0,1.5
../../foil_data\fx76120.dat,0.0,40000.0,2.0
../../foil_data\fx76120.dat,0.0,40000.0,2.5
../../foil_data\fx76120.dat,0.0,40000.0,3.0
../../foil_data\fx76120.dat,0.0,45000.0,1.0
../../foil_data\fx76120.dat,0.0,45000.0,1.5
../../foil_data\fx76120.dat,0.0,45000.0,2.0
../../foil_data\fx76120.dat,0.0,45000.0,2.5
../../foil_data\fx76120.dat,0.0,45000.0,3.0
../../foil_data\fx76120.dat,0.0,50000.0,1.0
../../foil_data\fx76120.dat,0.0,50000.0,1.5
../../foil_data\fx76120.dat,0.0,50000.0,2.0
../../foil_data\fx76120.dat,0.0,50000.0,2.5
../../foil_data\fx76120.dat,0.0,50000.0,3.0
../../foil_data\fx76120.dat,0.0,55000.0,1.0
../../foil_data\fx76120.dat,0.0,55000.0,1.5
../../foil_data\fx76120.dat,0.0,55000.0,2.0
../../foil_data\fx76120.dat,0.0,55000.0,2.5
../../foil_data\fx76120.dat,0.0,55000.0,3.0
../../foil_data\fx76120.dat,0.0,60000.0,1.0
../../foil_data\fx76120.dat,0.0,60000.0,1.5
../../foil_data\fx76120.dat,0.0,60000.0,2.0
../../foil_data\fx76120.dat,0.0,60000.0,2.5
../../foil_data\fx76120.dat,0.0,60000.0,3.0
../../foil_data\fx76120.dat,0.0,65000.0,1.0
../../foil_data\fx76120.dat,0.0,65000.0,1.5
../../foil_data\fx76120.dat,0.0,65000.0,2.0
../../foil_data\fx76120.dat,0.0,65000.0,2.5
../../foil_data\fx76120.dat,0.0,65000.0,3.0
../../foil_data\fx76120.dat,0.0,70000.0,1.0
../../foil_data\fx76120.dat,0.0,70000.0,1.5
../../foil_data\fx76120.dat,0.0,70000.0,2.0
../../foil_data\fx76120.dat,0.0,70000.0,2.5
../../foil_data\fx76120.dat,0.0,70000.0,3.0
../../foil_data\fx76120.dat,0.0,75000.0,1.0
../../foil_data\fx76120.dat,0.0,75000.0,1.5
../../foil_data\fx76120.dat,0.0,75000.0,2.0
../../foil_data\fx76120.dat,0.0,75000.0,2.5
../../foil_data\fx76120.dat,0.0,75000.0,3.0
../../foil_data\fx76120.dat,0.0,80000.0,1.0
../../foil_data\fx76120.dat,0.0,80000.0,1.5
../../foil_data\fx76120.dat,0.0,80000.0,2.0
../../foil_data\fx76120.dat,0.0,80000.0,2.5
../../foil_data\fx76120.dat,0.0,80000.0,3.0
../../foil_data\fx76120.dat,0.0,85000.0,1.0
../../foil_data\fx76120.dat,0.0,85000.0,1.5
../../foil_data\fx76120.dat,0.0,85000.0,2.0
../../foil_data\fx76120.dat,0.0,85000.0,2.5
../../foil_data\fx76120.dat,0.0,85000.0,3.0
../../foil_data\fx76120.dat,0.0,90000.0,1.0
../../foil_data\fx76120.dat,0.0,90000.0,1.5
../../foil_data\fx76120.dat,0.0,90000.0,2.0
../../foil_data\fx76120.dat,0.0,90000.0,2.5
../../foil_data\fx76120.dat,0.0,90000.0,3.0
../../foil_data\fx76120.dat,0.0,95000.0,1.0
../../foil_data\fx76120.dat,0.0,95000.0,1.5
../../foil_data\fx76120.dat,0.0,95000.0,2.0
../../foil_data\fx76120.dat,0.0,95000.0,2.5
../../foil_data\fx76120.dat,0.0,95000.0,3.0
../../foil_data\fx76120.dat,0.0,100000.0,1.0
../../foil_data\fx76120.dat,0.0,100000.0,1.5
../../foil_data\fx76120.dat,0.0,100000.0,2.0
../../foil_data\fx76120.dat,0.0,100000.0,2.5
../../foil_data\fx76120.dat,0.0,100000.0,3.0
../../foil_data\fx77080.dat,0.0,5000.0,1.0
../../foil_data\fx77080.dat,0.0,5000.0,1.5
../../foil_data\fx77080.dat,0.0,5000.0,2.0
../../foil_data\fx77080.dat,0.0,5000.0,2.5
../../foil_data\fx77080.dat,0.0,5000.0,3.0
../../foil_data\fx77080.dat,0.0,10000.0,1.0
../../foil_data\fx77080.dat,0.0,10000.0,1.5
../../foil_data\fx77080.dat,0.0,10000.0,2.0
../../foil_data\fx77080.dat,0.0,10000.0,2.5
../../foil_data\fx77080.dat,0.0,10000.0,3.0
../../foil_data\fx77080.dat,0.0,15000.0,1.0
../../foil_data\fx77080.dat,0.0,15000.0,1.5
../../foil_data\fx77080.dat,0.0,15000.0,2.0
../../foil_data\fx77080.dat,0.0,15000.0,2.5
../../foil_data\fx77080.dat,0.0,15000.0,3.0
../../foil_data\fx77080.dat,0.0,20000.0,1.0
../../foil_data\fx77080.dat,0.0,20000.0,1.5
../../foil_data\fx77080.dat,0.0,20000.0,2.0
../../foil_data\fx77080.dat,0.0,20000.0,2.5
../../foil_data\fx77080.dat,0.0,20000.0,3.0
../../foil_data\fx77080.dat,0.0,25000.0,1.0
../../foil_data\fx77080.dat,0.0,25000.0,1.5
../../foil_data\fx77080.dat,0.0,25000.0,2.0
../../foil_data\fx77080.dat,0.0,25000.0,2.5
../../foil_data\fx77080.dat,0.0,25000.0,3.0
../../foil_data\fx77080.dat,0.0,30000.0,1.0
../../foil_data\fx77080.dat,0.0,30000.0,1.5
../../foil_data\fx77080.dat,0.0,30000.0,2.0
../../foil_data\fx77080.dat,0.0,30000.0,2.5
../../foil_data\fx77080.dat,0.0,30000.0,3.0
../../foil_data\fx77080.dat,0.0,35000.0,1.0
../../foil_data\fx77080.dat,0.0,35000.0,1.5
../../foil_data\fx77080.dat,0.0,35000.0,2.0
../../foil_data\fx77080.dat,0.0,35000.0,2.5
../../foil_data\fx77080.dat,0.0,35000.0,3.0
../../foil_data\fx77080.dat,0.0,40000.0,1.0
../../foil_data\fx77080.dat,0.0,40000.0,1.5
../../foil_data\fx77080.dat,0.0,40000.0,2.0
../../foil_data\fx77080.dat,0.0,40000.0,2.5
../../foil_data\fx77080.dat,0.0,40000.0,3.0
../../foil_data\fx77080.dat,0.0,45000.0,1.0
../../foil_data\fx77080.dat,0.0,45000.0,1.5
../../foil_data\fx77080.dat,0.0,45000.0,2.0
../../foil_data\fx77080.dat,0.0,45000.0,2.5
../../foil_data\fx77080.dat,0.0,45000.0,3.0
../../foil_data\fx77080.dat,0.0,50000.0,1.0
../../foil_data\fx77080.dat,0.0,50000.0,1.5
../../foil_data\fx77080.dat,0.0,50000.0,2.0
../../foil_data\fx77080.dat,0.0,50000.0,2.5
../../foil_data\fx77080.dat,0.0,50000.0,3.0
../../foil_data\fx77080.dat,0.0,55000.0,1.0
../../foil_data\fx77080.dat,0.0,55000.0,1.5
../../foil_data\fx77080.dat,0.0,55000.0,2.0
../../foil_data\fx77080.dat,0.0,55000.0,2.5
../../foil_data\fx77080.dat,0.0,55000.0,3.0
../../foil_data\fx77080.dat,0.0,60000.0,1.0
../../foil_data\fx77080.dat,0.0,60000.0,1.5
../../foil_data\fx77080.dat,0.0,60000.0,2.0
../../foil_data\fx77080.dat,0.0,60000.0,2.5
../../foil_data\fx77080.dat,0.0,60000.0,3.0
../../foil_data\fx77080.dat,0.0,65000.0,1.0
../../foil_data\fx77080.dat,0.0,65000.0,1.5
../../foil_data\fx77080.dat,0.0,65000.0,2.0
../../foil_data\fx77080.dat,0.0,65000.0,2.5
../../foil_data\fx77080.dat,0.0,65000.0,3.0
../../foil_data\fx77080.dat,0.0,70000.0,1.0
../../foil_data\fx77080.dat,0.0,70000.0,1.5
../../foil_data\fx77080.dat,0.0,70000.0,2.0
../../foil_data\fx77080.dat,0.0,70000.0,2.5
../../foil_data\fx77080.dat,0.0,70000.0,3.0
../../foil_data\fx77080.dat,0.0,75000.0,1.0
../../foil_data\fx77080.dat,0.0,75000.0,1.5
../../foil_data\fx77080.dat,0.0,75000.0,2.0
../../foil_data\fx77080.dat,0.0,75000.0,2.5
../../foil_data\fx77080.dat,0.0,75000.0,3.0
../../foil_data\fx77080.dat,0.0,80000.0,1.0
../../foil_data\fx77080.dat,0.0,80000.0,1.5
../../foil_data\fx77080.dat,0.0,80000.0,2.0
../../foil_data\fx77080.dat,0.0,80000.0,2.5
../../foil_data\fx77080.dat,0.0,80000.0,3.0
../../foil_data\fx77080.dat,0.0,85000.0,1.0
../../foil_data\fx77080.dat,0.0,85000.0,1.5
../../foil_data\fx77080.dat,0.0,85000.0,2.0
../../foil_data\fx77080.dat,0.0,85000.0,2.5
../../foil_data\fx77080.dat,0.0,85000.0,3.0
../../foil_data\fx77080.dat,0.0,90000.0,1.0
../../foil_data\fx77080.dat,0.0,90000.0,1.5
../../foil_data\fx77080.dat,0.0,90000.0,2.0
../../foil_data\fx77080.dat,0.0,90000.0,2.5
../../foil_data\fx77080.dat,0.0,90000.0,3.0
../../foil_data\fx77080.dat,0.0,95000.0,1.0
../../foil_data\fx77080.dat,0.0,95000.0,1.5
../../foil_data\fx77080.dat,0.0,95000.0,2.0
../../foil_data\fx77080.dat,0.0,95000.0,2.5
../../foil_data\fx77080.dat,0.0,95000.0,3.0
../../foil_data\fx77080.dat,0.0,100000.0,1.0
../../foil_data\fx77080.dat,0.0,100000.0,1.5
../../foil_data\fx77080.dat,0.0,100000.0,2.0
../../foil_data\fx77080.dat,0.0,100000.0,2.5
../../foil_data\fx77080.dat,0.0,100000.0,3.0
../../foil_data\fx79l100.dat,0.0,5000.0,1.0
../../foil_data\fx79l100.dat,0.0,35000.0,2.5
../../foil_data\fx79l100.dat,0.0,35000.0,3.0
../../foil_data\fx79l100.dat,0.0,40000.0,2.0
../../foil_data\fx79l100.dat,0.0,40000.0,2.5
../../foil_data\fx79l100.dat,0.0,40000.0,3.0
../../foil_data\fx79l100.dat,0.0,45000.0,1.5
../../foil_data\fx79l100.dat,0.0,45000.0,2.5
../../foil_data\fx79l100.dat,0.0,45000.0,3.0
../../foil_data\fx79l100.dat,0.0,50000.0,1.0
../../foil_data\fx79l100.dat,0.0,50000.0,1.5
../../foil_data\fx79l100.dat,0.0,50000.0,2.5
../../foil_data\fx79l100.dat,0.0,50000.0,3.0
../../foil_data\fx79l100.dat,0.0,55000.0,1.0
../../foil_data\fx79l100.dat,0.0,55000.0,2.0
../../foil_data\fx79l100.dat,0.0,55000.0,2.5
../../foil_data\fx79l100.dat,0.0,55000.0,3.0
../../foil_data\fx79l100.dat,0.0,60000.0,1.0
../../foil_data\fx79l100.dat,0.0,60000.0,1.5
../../foil_data\fx79l100.dat,0.0,60000.0,2.5
../../foil_data\fx79l100.dat,0.0,65000.0,1.0
../../foil_data\fx79l100.dat,0.0,65000.0,1.5
../../foil_data\fx79l100.dat,0.0,65000.0,2.0
../../foil_data\fx79l100.dat,0.0,65000.0,2.5
../../foil_data\fx79l100.dat,0.0,65000.0,3.0
../../foil_data\fx79l100.dat,0.0,70000.0,1.0
../../foil_data\fx79l100.dat,0.0,70000.0,1.5
../../foil_data\fx79l100.dat,0.0,70000.0,2.0
../../foil_data\fx79l100.dat,0.0,70000.0,2.5
../../foil_data\fx79l100.dat,0.0,70000.0,3.0
../../foil_data\fx79l100.dat,0.0,75000.0,1.0
../../foil_data\fx79l100.dat,0.0,75000.0,1.5
../../foil_data\fx79l100.dat,0.0,75000.0,2.0
../../foil_data\fx79l100.dat,0.0,75000.0,2.5
../../foil_data\fx79l100.dat,0.0,75000.0,3.0
../../foil_data\fx79l100.dat,0.0,80000.0,1.0
../../foil_data\fx79l100.dat,0.0,80000.0,1.5
../../foil_data\fx79l100.dat,0.0,80000.0,2.0
../../foil_data\fx79l100.dat,0.0,80000.0,2.5
../../foil_data\fx79l100.dat,0.0,80000.0,3.0
../../foil_data\fx79l100.dat,0.0,85000.0,1.0
../../foil_data\fx79l100.dat,0.0,85000.0,1.5
../../foil_data\fx79l100.dat,0.0,85000.0,2.0
../../foil_data\fx79l100.dat,0.0,85000.0,2.5
../../foil_data\fx79l100.dat,0.0,85000.0,3.0
../../foil_data\fx79l100.dat,0.0,90000.0,1.0
../../foil_data\fx79l100.dat,0.0,90000.0,1.5
../../foil_data\fx79l100.dat,0.0,90000.0,2.0
../../foil_data\fx79l100.dat,0.0,90000.0,3.0
../../foil_data\fx79l100.dat,0.0,95000.0,1.0
../../foil_data\fx79l100.dat,0.0,95000.0,1.5
../../foil_data\fx79l100.dat,0.0,95000.0,2.0
../../foil_data\fx79l100.dat,0.0,95000.0,2.5
../../foil_data\fx79l100.dat,0.0,95000.0,3.0
../../foil_data\fx79l100.dat,0.0,100000.0,1.0
../../foil_data\fx79l100.dat,0.0,100000.0,1.5
../../foil_data\fx79l100.dat,0.0,100000.0,2.0
../../foil_data\fx79l100.dat,0.0,100000.0,2.5
../../foil_data\fx79l100.dat,0.0,100000.0,3.0
../../foil_data\fx79l120.dat,0.0,5000.0,1.0
../../foil_data\fx79l120.dat,0.0,15000.0,1.0
../../foil_data\fx79l120.dat,0.0,40000.0,3.0
../../foil_data\fx79l120.dat,0.0,45000.0,3.0
../../foil_data\fx79l120.dat,0.0,50000.0,2.0
../../foil_data\fx79l120.dat,0.0,50000.0,2.5
../../foil_data\fx79l120.dat,0.0,50000.0,3.0
../../foil_data\fx79l120.dat,0.0,55000.0,1.0
../../foil_data\fx79l120.dat,0.0,55000.0,1.5
../../foil_data\fx79l120.dat,0.0,55000.0,2.0
../../foil_data\fx79l120.dat,0.0,55000.0,2.5
../../foil_data\fx79l120.dat,0.0,55000.0,3.0
../../foil_data\fx79l120.dat,0.0,60000.0,1.0
../../foil_data\fx79l120.dat,0.0,60000.0,1.5
../../foil_data\fx79l120.dat,0.0,60000.0,2.5
../../foil_data\fx79l120.dat,0.0,65000.0,1.0
../../foil_data\fx79l120.dat,0.0,65000.0,1.5
../../foil_data\fx79l120.dat,0.0,65000.0,2.0
../../foil_data\fx79l120.dat,0.0,65000.0,2.5
../../foil_data\fx79l120.dat,0.0,65000.0,3.0
../../foil_data\fx79l120.dat,0.0,70000.0,1.0
../../foil_data\fx79l120.dat,0.0,70000.0,1.5
../../foil_data\fx79l120.dat,0.0,70000.0,2.0
../../foil_data\fx79l120.dat,0.0,70000.0,2.5
../../foil_data\fx79l120.dat,0.0,70000.0,3.0
../../foil_data\fx79l120.dat,0.0,75000.0,1.0
../../foil_data\fx79l120.dat,0.0,75000.0,1.5
../../foil_data\fx79l120.dat,0.0,75000.0,2.0
../../foil_data\fx79l120.dat,0.0,75000.0,2.5
../../foil_data\fx79l120.dat,0.0,75000.0,3.0
