GB
1.000000 0.000000
0.988376 0.000179
0.976611 0.000388
0.964712 0.000625
0.952684 0.000889
0.940531 0.001179
0.928259 0.001494
0.915873 0.001833
0.903379 0.002195
0.890782 0.002580
0.878088 0.002985
0.865300 0.003411
0.852426 0.003855
0.839470 0.004318
0.826437 0.004797
0.813333 0.005292
0.800163 0.005803
0.786932 0.006327
0.773646 0.006864
0.760310 0.007413
0.746928 0.007973
0.733508 0.008543
0.720053 0.009122
0.706569 0.009709
0.693062 0.010302
0.679536 0.010901
0.665997 0.011505
0.652451 0.012113
0.638902 0.012724
0.625356 0.013336
0.611818 0.013949
0.598293 0.014562
0.584787 0.015174
0.571306 0.015783
0.557853 0.016389
0.544435 0.016990
0.531057 0.017586
0.517725 0.018176
0.504442 0.018759
0.491216 0.019333
0.478051 0.019897
0.464952 0.020452
0.451924 0.020994
0.438974 0.021525
0.426106 0.022041
0.413326 0.022544
0.400638 0.023030
0.388049 0.023501
0.375563 0.023953
0.363185 0.024388
0.350922 0.024802
0.338778 0.025196
0.326759 0.025569
0.314870 0.025919
0.303116 0.026245
0.291502 0.026546
0.280034 0.026822
0.268718 0.027071
0.257558 0.027293
0.246559 0.027486
0.235727 0.027649
0.225068 0.027781
0.214587 0.027882
0.204288 0.027949
0.194177 0.027983
0.184260 0.027983
0.174542 0.027946
0.165027 0.027873
0.155722 0.027761
0.146632 0.027611
0.137762 0.027421
0.129117 0.027190
0.120702 0.026917
0.112523 0.026602
0.104586 0.026242
0.096895 0.025837
0.089455 0.025387
0.082273 0.024889
0.075352 0.024344
0.068700 0.023749
0.062320 0.023104
0.056219 0.022409
0.050401 0.021661
0.044872 0.020860
0.039637 0.020005
0.034701 0.019095
0.030070 0.018129
0.025749 0.017106
0.021743 0.016024
0.018058 0.014884
0.014698 0.013683
0.011670 0.012421
0.008978 0.011097
0.006628 0.009709
0.004625 0.008258
0.002974 0.006741
0.001681 0.005157
0.000751 0.003507
0.000189 0.001788
0.000000 0.000000
0.000189 -0.001788
0.000751 -0.003507
0.001681 -0.005157
0.002974 -0.006741
0.004625 -0.008258
0.006628 -0.009709
0.008978 -0.011097
0.011670 -0.012421
0.014698 -0.013683
0.018058 -0.014884
0.021743 -0.016024
0.025749 -0.017106
0.030070 -0.018129
0.034701 -0.019095
0.039637 -0.020005
0.044872 -0.020860
0.050401 -0.021661
0.056219 -0.022409
0.062320 -0.023104
0.068700 -0.023749
0.075352 -0.024344
0.082273 -0.024889
0.089455 -0.025387
0.096895 -0.025837
0.104586 -0.026242
0.112523 -0.026602
0.120702 -0.026917
0.129117 -0.027190
0.137762 -0.027421
0.146632 -0.027611
0.155722 -0.027761
0.165027 -0.027873
0.174542 -0.027946
0.184260 -0.027983
0.194177 -0.027983
0.204288 -0.027949
0.214587 -0.027882
0.225068 -0.027781
0.235727 -0.027649
0.246559 -0.027486
0.257558 -0.027293
0.268718 -0.027071
0.280034 -0.026822
0.291502 -0.026546
0.303116 -0.026245
0.314870 -0.025919
0.326759 -0.025569
0.338778 -0.025196
0.350922 -0.024802
0.363185 -0.024388
0.375563 -0.023953
0.388049 -0.023501
0.400638 -0.023030
0.413326 -0.022544
0.426106 -0.022041
0.438974 -0.021525
0.451924 -0.020994
0.464952 -0.020452
0.478051 -0.019897
0.491216 -0.019333
0.504442 -0.018759
0.517725 -0.018176
0.531057 -0.017586
0.544435 -0.016990
0.557853 -0.016389
0.571306 -0.015783
0.584787 -0.015174
0.598293 -0.014562
0.611818 -0.013949
0.625356 -0.013336
0.638902 -0.012724
0.652451 -0.012113
0.665997 -0.011505
0.679536 -0.010901
0.693062 -0.010302
0.706569 -0.009709
0.720053 -0.009122
0.733508 -0.008543
0.746928 -0.007973
0.760310 -0.007413
0.773646 -0.006864
0.786932 -0.006327
0.800163 -0.005803
0.813333 -0.005292
0.826437 -0.004797
0.839470 -0.004318
0.852426 -0.003855
0.865300 -0.003411
0.878088 -0.002985
0.890782 -0.002580
0.903379 -0.002195
0.915873 -0.001833
0.928259 -0.001494
0.940531 -0.001179
0.952684 -0.000889
0.964712 -0.000625
0.976611 -0.000388
0.988376 -0.000179
1.000000 0.000000
