GF0001
1.000000 -0.000000
0.999615 0.000017
0.998459 0.000067
0.996534 0.000150
0.993844 0.000263
0.990393 0.000402
0.986185 0.000566
0.981228 0.000749
0.975528 0.000949
0.969096 0.001160
0.961940 0.001379
0.954072 0.001602
0.945503 0.001826
0.936248 0.002049
0.926320 0.002269
0.915735 0.002487
0.904508 0.002702
0.892658 0.002916
0.880203 0.003133
0.867161 0.003357
0.853553 0.003592
0.839400 0.003844
0.824724 0.004120
0.809547 0.004427
0.793893 0.004773
0.777785 0.005163
0.761249 0.005606
0.744311 0.006108
0.726995 0.006675
0.709330 0.007311
0.691342 0.008020
0.673059 0.008803
0.654508 0.009662
0.635720 0.010594
0.616723 0.011597
0.597545 0.012666
0.578217 0.013794
0.558769 0.014973
0.539230 0.016192
0.519630 0.017441
0.500000 0.018706
0.480370 0.019974
0.460770 0.021231
0.441231 0.022461
0.421783 0.023651
0.402455 0.024785
0.383277 0.025849
0.364280 0.026829
0.345492 0.027713
0.326941 0.028489
0.308658 0.029147
0.290670 0.029679
0.273005 0.030077
0.255689 0.030337
0.238751 0.030456
0.222215 0.030432
0.206107 0.030265
0.190453 0.029957
0.175276 0.029512
0.160600 0.028934
0.146447 0.028230
0.132839 0.027406
0.119797 0.026472
0.107342 0.025435
0.095492 0.024304
0.084265 0.023089
0.073680 0.021800
0.063752 0.020445
0.054497 0.019032
0.045928 0.017572
0.038060 0.016070
0.030904 0.014535
0.024472 0.012972
0.018772 0.011387
0.013815 0.009786
0.009607 0.008171
0.006156 0.006547
0.003466 0.004915
0.001541 0.003279
0.000385 0.001640
0.000000 0.000000
0.000385 -0.001640
0.001541 -0.003279
0.003466 -0.004915
0.006156 -0.006547
0.009607 -0.008171
0.013815 -0.009786
0.018772 -0.011387
0.024472 -0.012972
0.030904 -0.014535
0.038060 -0.016070
0.045928 -0.017572
0.054497 -0.019032
0.063752 -0.020445
0.073680 -0.021800
0.084265 -0.023089
0.095492 -0.024304
0.107342 -0.025435
0.119797 -0.026472
0.132839 -0.027406
0.146447 -0.028230
0.160600 -0.028934
0.175276 -0.029512
0.190453 -0.029957
0.206107 -0.030265
0.222215 -0.030432
0.238751 -0.030456
0.255689 -0.030337
0.273005 -0.030077
0.290670 -0.029679
0.308658 -0.029147
0.326941 -0.028489
0.345492 -0.027713
0.364280 -0.026829
0.383277 -0.025849
0.402455 -0.024785
0.421783 -0.023651
0.441231 -0.022461
0.460770 -0.021231
0.480370 -0.019974
0.500000 -0.018706
0.519630 -0.017441
0.539230 -0.016192
0.558769 -0.014973
0.578217 -0.013794
0.597545 -0.012666
0.616723 -0.011597
0.635720 -0.010594
0.654508 -0.009662
0.673059 -0.008803
0.691342 -0.008020
0.709330 -0.007311
0.726995 -0.006675
0.744311 -0.006108
0.761249 -0.005606
0.777785 -0.005163
0.793893 -0.004773
0.809547 -0.004427
0.824724 -0.004120
0.839400 -0.003844
0.853553 -0.003592
0.867161 -0.003357
0.880203 -0.003133
0.892658 -0.002916
0.904508 -0.002702
0.915735 -0.002487
0.926320 -0.002269
0.936248 -0.002049
0.945503 -0.001826
0.954072 -0.001602
0.961940 -0.001379
0.969096 -0.001160
0.975528 -0.000949
0.981228 -0.000749
0.986185 -0.000566
0.990393 -0.000402
0.993844 -0.000263
0.996534 -0.000150
0.998459 -0.000067
0.999615 -0.000017
1.000000 0.000000
