mach,ncrit,reynolds,aoa,cl,cd,cdp,cm,top_xtr,bot_xtr,warnings
0.00,1.00,5000.0,0.00,-0.000000,0.084860,0.054690,-0.000000,0.737100,0.737100,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,1.00,0.049500,0.085310,0.054890,0.002300,0.673500,0.804900,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,2.00,0.103700,0.087100,0.056600,0.002300,0.631800,0.872500,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,3.00,0.152400,0.089120,0.058360,0.004200,0.550300,0.944600,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,4.00,0.200200,0.093010,0.062200,0.003700,0.522000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,5.00,0.224100,0.097100,0.065790,0.008700,0.494200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,6.00,0.220700,0.101320,0.069740,0.015800,0.437600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,7.00,0.255000,0.106860,0.075050,0.019100,0.404700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,8.00,0.262000,0.113130,0.080960,0.022300,0.366400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,9.00,0.284200,0.120690,0.088480,0.023400,0.339100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,10.00,0.320500,0.127710,0.095280,0.024500,0.295800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,11.00,0.344700,0.137720,0.105440,0.022900,0.284700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,12.00,0.373500,0.146210,0.113880,0.022200,0.249300,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,13.00,0.385600,0.155670,0.123510,0.019600,0.220900,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,14.00,0.416900,0.167550,0.135650,0.016300,0.212900,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,15.00,0.452000,0.179970,0.148990,0.013100,0.201600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,0.00,0.000000,0.061600,0.039770,-0.000000,0.624400,0.624400,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,1.00,0.052500,0.061720,0.039580,0.004700,0.560700,0.661300,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,2.00,0.117800,0.062810,0.040670,0.008300,0.510200,0.731700,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,3.00,0.164700,0.065330,0.043050,0.012100,0.484700,0.789600,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,4.00,0.209500,0.069130,0.046990,0.014600,0.428800,0.859100,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,5.00,0.273200,0.072470,0.050150,0.016100,0.396000,0.924000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,6.00,0.294000,0.079550,0.057360,0.016200,0.345600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,7.00,0.308400,0.085070,0.062700,0.021600,0.319200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,8.00,0.319200,0.091300,0.068610,0.025800,0.275500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,9.00,0.343600,0.099160,0.076450,0.027400,0.260100,1.000000,['poor_input_coordinate_distribution']
