mach,ncrit,reynolds,aoa,cl,cd,cdp,cm,top_xtr,bot_xtr,warnings
0.00,1.00,5000.0,0.00,-0.000000,0.052430,0.014730,-0.000000,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,1.00,0.050100,0.052710,0.015080,0.005400,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,2.00,0.100600,0.053540,0.016280,0.010600,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,3.00,0.163100,0.055130,0.018680,0.012900,0.974400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,4.00,0.245400,0.057920,0.022920,0.011000,0.904200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,5.00,0.325700,0.061620,0.028860,0.009900,0.808800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,6.00,0.401700,0.066620,0.036980,0.010400,0.670300,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,7.00,0.529700,0.076590,0.047270,0.019400,0.137400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,8.00,0.554900,0.091300,0.062050,0.022400,0.077100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,9.00,0.559200,0.107920,0.079470,0.020200,0.069600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,10.00,0.551800,0.125780,0.097140,0.013300,0.060600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,11.00,0.555600,0.142340,0.113080,0.008200,0.048800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,12.00,0.561600,0.158940,0.129420,0.001800,0.044000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,13.00,0.575800,0.175430,0.145710,-0.003600,0.043100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,14.00,0.593300,0.191940,0.162050,-0.009000,0.042800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,15.00,0.610900,0.208050,0.178050,-0.014600,0.041100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,0.00,-0.000000,0.038180,0.012010,0.000000,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,1.00,0.072500,0.038520,0.012410,0.001100,0.955200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,2.00,nan,nan,nan,nan,nan,nan,['could_not_be_computed']
0.00,1.00,10000.0,3.00,0.227100,0.040590,0.015430,0.003000,0.822600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,4.00,0.303900,0.042490,0.018440,0.004700,0.742500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,5.00,0.385600,0.045090,0.022960,0.006600,0.641600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,6.00,0.482700,0.052360,0.027480,0.014800,0.072800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,7.00,0.536300,0.063670,0.039690,0.020700,0.034100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,8.00,0.570700,0.077510,0.055420,0.022900,0.016500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,9.00,0.565700,0.093690,0.072850,0.021200,0.013700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,10.00,0.555000,0.113120,0.092370,0.013100,0.013400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,11.00,0.554600,0.131400,0.110460,0.005900,0.013400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,12.00,0.561900,0.148350,0.127210,-0.000100,0.013300,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,13.00,0.575200,0.164800,0.143510,-0.005800,0.013400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,14.00,0.592700,0.180990,0.159580,-0.011600,0.013500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,15.00,0.612300,0.196670,0.175160,-0.017500,0.013800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,0.00,-0.000000,0.031910,0.010610,0.000000,0.943300,0.943400,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,1.00,0.105100,0.032110,0.010890,-0.004800,0.899300,0.990200,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,2.00,0.183200,0.032620,0.011720,-0.003300,0.832700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,3.00,0.263000,0.033620,0.013270,-0.001700,0.767100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,4.00,0.350700,0.034960,0.015670,-0.000400,0.682400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,5.00,0.442400,0.036750,0.019520,0.002400,0.574700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,6.00,0.495900,0.046840,0.024900,0.012600,0.030200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,7.00,0.552100,0.056400,0.035470,0.018200,0.011500,1.000000,['poor_input_coordinate_distribution']
