mach,ncrit,reynolds,aoa,cl,cd,cdp,cm,top_xtr,bot_xtr,warnings
0.00,1.00,5000.0,0.00,-0.000000,0.045930,0.007260,0.000000,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,1.00,0.064100,0.046160,0.009590,0.003200,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,2.00,0.127200,0.046840,0.010980,0.006500,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,3.00,0.186900,0.048170,0.013620,0.010100,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,4.00,0.260600,0.050700,0.018470,0.009900,0.927000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,5.00,0.361900,0.055550,0.027530,0.006100,0.731100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,6.00,0.494000,0.071930,0.042040,0.012300,0.093900,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,7.00,0.533000,0.087410,0.058970,0.012400,0.070300,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,8.00,0.534900,0.102200,0.074550,0.009800,0.059500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,9.00,0.531600,0.116970,0.088620,0.006200,0.049500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,10.00,0.532700,0.132010,0.103260,0.000400,0.044800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,11.00,0.543300,0.146990,0.117900,-0.004500,0.042700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,12.00,0.559300,0.162130,0.132750,-0.009400,0.042400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,13.00,0.577700,0.177190,0.147580,-0.014400,0.041700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,14.00,0.596600,0.191910,0.162110,-0.019700,0.039200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,15.00,0.616900,0.206640,0.176680,-0.025100,0.035500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,0.00,0.000000,0.032560,0.007060,-0.000000,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,1.00,0.061600,0.032790,0.007460,0.004100,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,2.00,0.132100,0.033440,0.008650,0.006200,0.971200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,3.00,0.223500,0.034730,0.010960,0.004600,0.855200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,4.00,0.327100,0.036920,0.015340,0.002600,0.724500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,5.00,0.432300,0.047370,0.022620,0.008600,0.054200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,6.00,0.501000,0.059780,0.036700,0.012100,0.019900,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,7.00,0.536900,0.074370,0.053410,0.012900,0.013600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,8.00,0.533600,0.089460,0.069270,0.011200,0.013600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,9.00,0.523100,0.104940,0.084550,0.006400,0.013700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,10.00,0.524600,0.120350,0.099660,0.001400,0.013800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,11.00,0.533400,0.135490,0.114540,-0.003500,0.013900,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,12.00,0.547500,0.150470,0.129320,-0.008300,0.014200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,13.00,0.564700,0.165240,0.143920,-0.013300,0.014500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,14.00,0.584400,0.179830,0.158370,-0.018400,0.015000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,15.00,0.606300,0.194440,0.172870,-0.023700,0.015600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,0.00,0.000000,0.026800,0.006190,-0.000000,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,1.00,0.069200,0.026990,0.006530,0.002800,0.979600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,2.00,0.162500,0.027530,0.007490,0.001100,0.872800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,3.00,0.263800,0.028640,0.009470,-0.001000,0.762700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,4.00,0.387400,0.030390,0.013310,-0.002900,0.597800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,5.00,0.442100,0.041980,0.020230,0.005800,0.014500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,6.00,0.516900,0.053970,0.034360,0.010700,0.011200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,7.00,0.551200,0.069290,0.051760,0.013000,0.011000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,8.00,0.542100,0.084440,0.067570,0.012500,0.011100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,9.00,0.525900,0.099800,0.082840,0.008300,0.011200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,10.00,0.524400,0.115420,0.098220,0.003100,0.011400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,11.00,0.531600,0.130760,0.113340,-0.001700,0.011700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,12.00,0.545000,0.146030,0.128420,-0.006300,0.012100,1.000000,['poor_input_coordinate_distribution']
