mach,ncrit,reynolds,aoa,cl,cd,cdp,cm,top_xtr,bot_xtr,warnings
0.00,1.00,5000.0,0.00,0.000000,0.060090,0.029290,0.000000,0.792400,0.792400,[]
0.00,1.00,5000.0,1.00,0.108500,0.060660,0.029780,-0.006500,0.707600,0.906300,[]
0.00,1.00,5000.0,2.00,0.177000,0.062630,0.031510,-0.007600,0.639700,1.000000,[]
0.00,1.00,5000.0,3.00,0.223200,0.065830,0.034320,-0.004400,0.582400,1.000000,[]
0.00,1.00,5000.0,4.00,0.271000,0.070000,0.038330,-0.001800,0.530100,1.000000,[]
0.00,1.00,5000.0,5.00,0.317800,0.075330,0.044280,-0.000200,0.488400,1.000000,[]
0.00,1.00,5000.0,6.00,0.365900,0.081590,0.050730,0.000700,0.446800,1.000000,[]
0.00,1.00,5000.0,7.00,0.407900,0.088660,0.058080,0.001200,0.399700,1.000000,[]
0.00,1.00,5000.0,8.00,0.444400,0.097060,0.067010,0.000300,0.361500,1.000000,[]
0.00,1.00,5000.0,9.00,0.474000,0.106610,0.077050,-0.001600,0.327600,1.000000,[]
0.00,1.00,5000.0,10.00,0.502600,0.116590,0.087540,-0.003700,0.287300,1.000000,[]
0.00,1.00,5000.0,11.00,0.530000,0.127540,0.099750,-0.006700,0.250500,1.000000,[]
0.00,1.00,5000.0,12.00,0.563800,0.139980,0.112880,-0.010200,0.223000,1.000000,[]
0.00,1.00,5000.0,13.00,0.580200,0.152610,0.125870,-0.015000,0.191000,1.000000,[]
0.00,1.00,5000.0,14.00,0.599100,0.166070,0.139620,-0.020400,0.162900,1.000000,[]
0.00,1.00,5000.0,15.00,0.627200,0.181390,0.155270,-0.025400,0.145900,1.000000,[]
0.00,1.00,10000.0,0.00,-0.000000,0.043870,0.020870,-0.000000,0.621000,0.621000,[]
0.00,1.00,10000.0,1.00,0.092500,0.044190,0.021210,0.000800,0.565300,0.686000,[]
0.00,1.00,10000.0,2.00,0.185500,0.045280,0.022590,0.000700,0.517400,0.769700,[]
0.00,1.00,10000.0,3.00,0.283500,0.047410,0.025170,-0.001800,0.474900,0.893400,[]
0.00,1.00,10000.0,4.00,0.352000,0.050690,0.028600,-0.001200,0.429600,1.000000,[]
0.00,1.00,10000.0,5.00,0.401800,0.055260,0.033730,0.001500,0.390500,1.000000,[]
0.00,1.00,10000.0,6.00,0.452800,0.060730,0.039380,0.003300,0.355400,1.000000,[]
0.00,1.00,10000.0,7.00,0.478100,0.068450,0.047410,0.003800,0.313900,1.000000,[]
0.00,1.00,10000.0,8.00,0.504500,0.077150,0.056390,0.003000,0.272500,1.000000,[]
0.00,1.00,10000.0,9.00,0.529800,0.087310,0.066940,0.000900,0.241200,1.000000,[]
0.00,1.00,10000.0,10.00,0.555400,0.098120,0.078700,-0.001600,0.210300,1.000000,[]
0.00,1.00,10000.0,11.00,0.573800,0.109740,0.090680,-0.005100,0.174500,1.000000,[]
0.00,1.00,10000.0,12.00,0.591000,0.122150,0.103390,-0.009400,0.142700,1.000000,[]
0.00,1.00,10000.0,13.00,0.609000,0.136330,0.117950,-0.014900,0.123100,1.000000,[]
0.00,1.00,10000.0,14.00,0.623700,0.150680,0.132460,-0.021200,0.098300,1.000000,[]
0.00,1.00,10000.0,15.00,0.646900,0.165220,0.147150,-0.026800,0.084200,1.000000,[]
0.00,1.00,15000.0,0.00,-0.000000,0.036190,0.016000,0.000000,0.557200,0.557200,[]
0.00,1.00,15000.0,1.00,0.093200,0.036430,0.016360,0.001700,0.512400,0.610200,[]
0.00,1.00,15000.0,2.00,0.186800,0.037230,0.017560,0.003000,0.473600,0.672400,[]
0.00,1.00,15000.0,3.00,0.281500,0.038600,0.019440,0.003800,0.431900,0.755300,[]
0.00,1.00,15000.0,4.00,0.384000,0.040770,0.022620,0.002100,0.396200,0.879100,[]
0.00,1.00,15000.0,5.00,0.460900,0.044080,0.026360,0.002600,0.358500,1.000000,[]
0.00,1.00,15000.0,6.00,0.509100,0.049130,0.031820,0.004900,0.316500,1.000000,[]
0.00,1.00,15000.0,7.00,0.541800,0.056460,0.039510,0.005600,0.279800,1.000000,[]
0.00,1.00,15000.0,8.00,0.566100,0.065480,0.048820,0.005000,0.246500,1.000000,[]
0.00,1.00,15000.0,9.00,0.588000,0.075520,0.059610,0.003400,0.210500,1.000000,[]
0.00,1.00,15000.0,10.00,0.601800,0.086990,0.071390,0.000500,0.172800,1.000000,[]
0.00,1.00,15000.0,11.00,0.616000,0.099240,0.083950,-0.003100,0.142200,1.000000,[]
0.00,1.00,15000.0,12.00,0.629200,0.112440,0.097490,-0.007400,0.118500,1.000000,[]
0.00,1.00,15000.0,13.00,0.634900,0.127460,0.112670,-0.013800,0.092600,1.000000,[]
0.00,1.00,15000.0,14.00,0.644800,0.143090,0.128420,-0.020700,0.075000,1.000000,[]
0.00,1.00,15000.0,15.00,0.664400,0.157160,0.142570,-0.026600,0.061200,1.000000,[]
0.00,1.00,20000.0,0.00,-0.000000,0.031610,0.013230,-0.000000,0.522100,0.522100,[]
0.00,1.00,20000.0,1.00,0.096900,0.031820,0.013460,0.001600,0.481600,0.565700,[]
0.00,1.00,20000.0,2.00,0.193500,0.032400,0.014300,0.003300,0.446500,0.619900,[]
0.00,1.00,20000.0,3.00,0.289100,0.033420,0.015870,0.004900,0.411400,0.686900,[]
0.00,1.00,20000.0,4.00,0.385600,0.035070,0.018600,0.005500,0.372300,0.778000,[]
0.00,1.00,20000.0,5.00,0.488700,0.037550,0.021850,0.003300,0.335800,0.946300,[]
0.00,1.00,20000.0,6.00,0.556900,0.041080,0.025760,0.005800,0.302600,1.000000,[]
0.00,1.00,20000.0,7.00,0.611700,0.045730,0.030900,0.008400,0.264800,1.000000,[]
0.00,1.00,20000.0,8.00,0.640400,0.053380,0.039520,0.009300,0.228000,1.000000,[]
0.00,1.00,20000.0,9.00,0.646600,0.064890,0.051360,0.006900,0.193100,1.000000,[]
0.00,1.00,20000.0,10.00,0.652700,0.077280,0.064030,0.003600,0.158500,1.000000,[]
0.00,1.00,20000.0,11.00,0.655900,0.090770,0.077750,-0.000600,0.126400,1.000000,[]
0.00,1.00,20000.0,12.00,0.656400,0.105200,0.092350,-0.005900,0.096700,1.000000,[]
0.00,1.00,20000.0,13.00,0.664600,0.119910,0.107220,-0.011500,0.081900,1.000000,[]
0.00,1.00,20000.0,14.00,0.670900,0.135240,0.122610,-0.018400,0.061000,1.000000,[]
0.00,1.00,20000.0,15.00,0.673300,0.153670,0.141170,-0.027100,0.051500,1.000000,[]
0.00,1.00,25000.0,0.00,0.000200,0.028580,0.011350,0.000100,0.495700,0.496200,[]
