mach,ncrit,reynolds,aoa,cl,cd,cdp,cm,top_xtr,bot_xtr,warnings
0.00,1.00,5000.0,0.00,0.000000,0.045360,0.009960,0.000000,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,1.00,0.080000,0.045590,0.010430,0.001100,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,2.00,0.158500,0.046280,0.012070,0.002500,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,3.00,0.232800,0.047610,0.015090,0.003900,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,4.00,0.321700,0.050560,0.020840,0.000900,0.909100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,5.00,0.478200,0.058970,0.031760,-0.002200,0.322100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,6.00,0.543300,0.072660,0.044180,0.001500,0.134300,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,7.00,0.588400,0.088290,0.060740,-0.002100,0.084400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,8.00,0.612200,0.105710,0.078540,-0.007500,0.075700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,9.00,0.617700,0.123290,0.095620,-0.015600,0.070600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,10.00,0.624100,0.139870,0.111820,-0.022900,0.058500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,11.00,0.636400,0.155960,0.127340,-0.028500,0.046900,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,12.00,0.652000,0.172430,0.143590,-0.034500,0.044200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,13.00,0.671500,0.189120,0.160120,-0.040300,0.043700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,14.00,0.691700,0.205690,0.176570,-0.045900,0.043600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,15.00,0.711500,0.221960,0.192770,-0.051600,0.042300,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,0.00,0.000000,0.031770,0.007240,0.000000,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,1.00,0.081100,0.031970,0.007630,0.001500,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,2.00,0.160300,0.032570,0.008950,0.003200,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,3.00,0.266500,0.034030,0.011850,-0.000600,0.870500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,4.00,0.401100,0.037040,0.016680,-0.003800,0.514100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,5.00,0.469000,0.046260,0.022520,0.003600,0.095800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,6.00,0.549400,0.057350,0.034520,0.004300,0.048100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,7.00,0.610600,0.075170,0.054890,0.000200,0.036200,1.000000,['poor_input_coordinate_distribution']
