mach,ncrit,reynolds,aoa,cl,cd,cdp,cm,top_xtr,bot_xtr,warnings
0.00,1.00,5000.0,0.00,-0.000000,0.048690,0.014960,0.000000,1.000000,1.000000,[]
0.00,1.00,5000.0,1.00,0.061000,0.049040,0.015500,0.004300,1.000000,1.000000,[]
0.00,1.00,5000.0,2.00,0.125800,0.050330,0.017410,0.007000,0.979800,1.000000,[]
0.00,1.00,5000.0,3.00,0.236400,0.053490,0.021730,0.001400,0.819700,1.000000,[]
0.00,1.00,5000.0,4.00,0.340600,0.057750,0.027580,-0.001400,0.657400,1.000000,[]
0.00,1.00,5000.0,5.00,0.431600,0.063300,0.034550,-0.001300,0.505200,1.000000,[]
0.00,1.00,5000.0,6.00,0.503900,0.070640,0.043060,0.000400,0.379200,1.000000,[]
0.00,1.00,5000.0,7.00,0.552700,0.080340,0.053800,0.001400,0.287800,1.000000,[]
0.00,1.00,5000.0,8.00,0.581000,0.092340,0.066210,0.000500,0.227000,1.000000,[]
0.00,1.00,5000.0,9.00,0.597200,0.106320,0.080340,-0.003000,0.186400,1.000000,[]
0.00,1.00,5000.0,10.00,0.607200,0.121240,0.095330,-0.008100,0.157400,1.000000,[]
0.00,1.00,5000.0,11.00,0.622300,0.136110,0.110510,-0.012900,0.135400,1.000000,[]
0.00,1.00,5000.0,12.00,0.638100,0.151160,0.125620,-0.018400,0.118500,1.000000,[]
0.00,1.00,5000.0,13.00,0.654800,0.166260,0.140750,-0.024400,0.105000,1.000000,[]
0.00,1.00,5000.0,14.00,0.674500,0.181540,0.156080,-0.030500,0.094600,1.000000,[]
0.00,1.00,5000.0,15.00,0.697000,0.196730,0.171500,-0.036600,0.084500,1.000000,[]
0.00,1.00,10000.0,0.00,-0.000000,0.034490,0.011400,0.000000,1.000000,1.000000,[]
0.00,1.00,10000.0,1.00,0.096200,0.035110,0.012060,-0.001200,0.884200,1.000000,[]
0.00,1.00,10000.0,2.00,0.206100,0.036470,0.013890,-0.003100,0.745700,1.000000,[]
0.00,1.00,10000.0,3.00,0.310900,0.038430,0.016360,-0.002400,0.600200,1.000000,[]
0.00,1.00,10000.0,4.00,0.405400,0.041160,0.019770,0.000900,0.456500,1.000000,[]
0.00,1.00,10000.0,5.00,0.489200,0.044960,0.024040,0.005200,0.329100,1.000000,[]
0.00,1.00,10000.0,6.00,0.562100,0.050250,0.030100,0.009000,0.231100,1.000000,[]
0.00,1.00,10000.0,7.00,0.622700,0.057780,0.038540,0.010900,0.164400,1.000000,[]
0.00,1.00,10000.0,8.00,nan,nan,nan,nan,nan,nan,['could_not_be_computed']
0.00,1.00,10000.0,9.00,0.660700,0.084550,0.067190,0.004800,0.101300,1.000000,[]
0.00,1.00,10000.0,10.00,0.653900,0.103590,0.086130,-0.004500,0.086000,1.000000,[]
0.00,1.00,10000.0,11.00,0.651200,0.121670,0.104090,-0.012700,0.074100,1.000000,[]
0.00,1.00,10000.0,12.00,0.656200,0.138870,0.121210,-0.019900,0.066100,1.000000,[]
