mach,ncrit,reynolds,aoa,cl,cd,cdp,cm,top_xtr,bot_xtr,warnings
0.00,1.00,5000.0,0.00,0.000000,0.052500,0.012690,0.000000,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,1.00,0.063000,0.052710,0.013140,0.006400,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,2.00,0.125600,0.053390,0.014760,0.012700,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,3.00,0.187400,0.054590,0.017610,0.018900,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,4.00,0.247300,0.056470,0.022320,0.024600,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,5.00,0.326300,0.059720,0.029260,0.025000,0.955500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,6.00,0.511300,0.066910,0.040790,0.020300,0.236000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,7.00,0.565200,0.079560,0.053490,0.024800,0.125500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,8.00,0.596100,0.093320,0.068930,0.026200,0.094300,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,9.00,0.596800,0.107900,0.084190,0.025800,0.081100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,10.00,0.587700,0.124030,0.100060,0.021000,0.074100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,11.00,0.592000,0.139790,0.115900,0.016500,0.067300,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,12.00,0.594600,0.154990,0.130620,0.010800,0.061100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,13.00,0.605600,0.169830,0.145240,0.005900,0.055900,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,14.00,0.621600,0.184890,0.160160,0.001000,0.053800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,15.00,0.638300,0.199730,0.174770,-0.004100,0.050200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,0.00,-0.000000,0.038690,0.010910,-0.000000,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,1.00,0.060400,0.038880,0.011260,0.007200,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,2.00,0.127700,0.039510,0.012620,0.012800,0.991800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,3.00,0.215400,0.040690,0.015720,0.014300,0.952900,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,4.00,0.303000,0.042360,0.019750,0.015700,0.897200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,5.00,0.390100,0.043610,0.024700,0.020200,0.657300,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,6.00,0.516000,0.055230,0.033630,0.021000,0.069800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,7.00,0.587500,0.066400,0.046990,0.024600,0.045200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,8.00,0.617600,0.080100,0.062680,0.027500,0.034000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,9.00,0.606800,0.095560,0.078970,0.027800,0.031800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,10.00,0.590400,0.112660,0.095880,0.022700,0.031400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,11.00,0.586700,0.129540,0.112670,0.016500,0.030800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,12.00,0.591000,0.145150,0.128010,0.011200,0.028500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,13.00,0.600000,0.160120,0.142670,0.005900,0.025300,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,14.00,0.611300,0.174740,0.157120,0.000000,0.022600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,15.00,0.627800,0.189060,0.171330,-0.005500,0.021100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,0.00,0.000000,0.032680,0.010140,0.000000,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,1.00,0.083400,0.032870,0.010510,0.002600,0.974700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,2.00,0.167500,0.033390,0.011780,0.005300,0.941800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,3.00,0.251500,0.034290,0.014410,0.008200,0.900500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,4.00,0.333500,0.035500,0.017770,0.011800,0.835600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,5.00,0.468100,0.041750,0.022210,0.011800,0.076500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,6.00,0.538600,0.049160,0.030720,0.017700,0.037700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,7.00,0.613500,0.060190,0.044080,0.022000,0.025900,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,8.00,0.636900,0.074550,0.060480,0.026700,0.019100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,9.00,0.617000,0.089700,0.076220,0.028700,0.017700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,10.00,0.593400,0.107010,0.093380,0.023900,0.017600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,11.00,0.586400,0.124360,0.110630,0.017100,0.017500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,12.00,0.589100,0.140410,0.126420,0.011600,0.017300,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,13.00,0.598300,0.155790,0.141620,0.006400,0.017200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,14.00,0.611800,0.170790,0.156410,0.001000,0.017000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,15.00,0.626800,0.185360,0.170860,-0.005100,0.016000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,0.00,-0.000000,0.029020,0.009520,-0.000000,0.969600,0.969600,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,1.00,0.100700,0.029170,0.009880,-0.000600,0.946000,0.990500,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,2.00,0.193600,0.029580,0.011070,0.000600,0.914900,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,3.00,0.274800,0.030300,0.013380,0.004500,0.871600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,4.00,0.354200,0.031210,0.016310,0.009500,0.792800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,5.00,0.486400,0.038270,0.020600,0.008400,0.045500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,6.00,0.563000,0.045410,0.029200,0.014300,0.025400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,7.00,0.640700,0.056920,0.043190,0.018500,0.016000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,8.00,0.655700,0.071460,0.059330,0.025400,0.015400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,9.00,0.624200,0.086460,0.074990,0.029900,0.015400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,10.00,0.595300,0.104040,0.092230,0.024800,0.015400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,11.00,0.586400,0.121970,0.110050,0.017300,0.015200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,12.00,0.587000,0.138460,0.126290,0.011100,0.014100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,13.00,0.593900,0.153810,0.141460,0.005400,0.012000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,14.00,0.607400,0.168090,0.155640,0.000000,0.009700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,15.00,0.623800,0.182770,0.170140,-0.005800,0.009100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,25000.0,0.00,0.000100,0.026400,0.009070,0.000100,0.948400,0.948400,['poor_input_coordinate_distribution']
0.00,1.00,25000.0,1.00,0.098700,0.026490,0.009250,0.000200,0.923800,0.969100,['poor_input_coordinate_distribution']
0.00,1.00,25000.0,2.00,0.199500,0.026880,0.010360,0.000000,0.895300,0.987500,['poor_input_coordinate_distribution']
0.00,1.00,25000.0,3.00,nan,nan,nan,nan,nan,nan,['could_not_be_computed']
0.00,1.00,25000.0,4.00,0.437600,0.031010,0.013970,-0.001700,0.098600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,25000.0,5.00,0.503300,0.035670,0.019440,0.005500,0.031300,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,25000.0,6.00,0.586500,0.042610,0.028030,0.010700,0.015800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,25000.0,7.00,0.667500,0.055660,0.043690,0.015100,0.013900,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,25000.0,8.00,0.669100,0.069560,0.059080,0.024400,0.011400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,25000.0,9.00,0.628400,0.083770,0.073580,0.030600,0.010600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,25000.0,10.00,0.595900,0.101920,0.091570,0.024500,0.010400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,25000.0,11.00,0.586300,0.119570,0.108870,0.017000,0.009400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,25000.0,12.00,0.585600,0.136490,0.125550,0.010600,0.008500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,25000.0,13.00,0.593000,0.152040,0.140950,0.005100,0.008300,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,25000.0,14.00,0.606000,0.167090,0.155880,-0.000300,0.008200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,25000.0,15.00,0.623100,0.181800,0.170490,-0.006000,0.008000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,30000.0,0.00,-0.000000,0.024370,0.008440,-0.000000,0.933400,0.933400,['poor_input_coordinate_distribution']
0.00,1.00,30000.0,1.00,0.098600,0.024470,0.008710,0.000500,0.909100,0.953900,['poor_input_coordinate_distribution']
0.00,1.00,30000.0,2.00,0.197500,0.024810,0.009720,0.001000,0.879900,0.972800,['poor_input_coordinate_distribution']
0.00,1.00,30000.0,3.00,0.296100,0.025370,0.011790,0.001800,0.837700,0.989500,['poor_input_coordinate_distribution']
0.00,1.00,30000.0,4.00,0.435000,0.029130,0.012970,-0.001100,0.076300,0.987600,['poor_input_coordinate_distribution']
0.00,1.00,30000.0,5.00,0.518200,0.033710,0.018530,0.002900,0.025200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,30000.0,6.00,0.617300,0.041410,0.028270,0.006200,0.014000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,30000.0,7.00,0.683800,0.053300,0.042310,0.012600,0.009000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,30000.0,8.00,0.677400,0.067950,0.058390,0.023800,0.007500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,30000.0,9.00,0.629700,0.082200,0.072890,0.031000,0.007500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,30000.0,10.00,0.595800,0.100940,0.091290,0.023800,0.007600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,30000.0,11.00,0.585300,0.118930,0.109160,0.016500,0.007600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,30000.0,12.00,0.585800,0.135480,0.125500,0.010600,0.007600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,30000.0,13.00,0.593000,0.151140,0.141010,0.005100,0.007500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,30000.0,14.00,0.605700,0.166320,0.156080,-0.000400,0.007400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,30000.0,15.00,0.622700,0.181120,0.170790,-0.006100,0.007300,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,35000.0,0.00,-0.000000,0.022750,0.007990,-0.000000,0.921700,0.921700,['poor_input_coordinate_distribution']
0.00,1.00,35000.0,1.00,0.100200,0.022850,0.008250,0.000400,0.898700,0.942200,['poor_input_coordinate_distribution']
0.00,1.00,35000.0,2.00,0.197000,0.023160,0.009180,0.001500,0.869000,0.961200,['poor_input_coordinate_distribution']
0.00,1.00,35000.0,3.00,0.298400,0.023620,0.011060,0.002100,0.827000,0.977200,['poor_input_coordinate_distribution']
0.00,1.00,35000.0,4.00,0.432300,0.027560,0.012110,-0.000400,0.062200,0.976400,['poor_input_coordinate_distribution']
0.00,1.00,35000.0,5.00,0.519900,0.031740,0.017410,0.003100,0.019200,0.989500,['poor_input_coordinate_distribution']
0.00,1.00,35000.0,6.00,0.634200,0.039650,0.027420,0.003500,0.010900,0.996600,['poor_input_coordinate_distribution']
0.00,1.00,35000.0,7.00,0.693900,0.052720,0.042620,0.011500,0.007000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,35000.0,8.00,0.683700,0.066570,0.057720,0.023500,0.006900,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,35000.0,9.00,0.633400,0.080620,0.072030,0.031700,0.006900,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,35000.0,10.00,0.597400,0.099740,0.090980,0.024100,0.007000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,35000.0,11.00,0.586200,0.117920,0.108880,0.016700,0.007000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,35000.0,12.00,0.586200,0.134630,0.125400,0.010700,0.007000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,35000.0,13.00,0.593100,0.150420,0.141050,0.005100,0.006900,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,35000.0,14.00,0.605600,0.165720,0.156240,-0.000400,0.006800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,35000.0,15.00,0.622500,0.180610,0.171040,-0.006200,0.006700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,40000.0,0.00,-0.000100,0.021440,0.007670,-0.000100,0.913300,0.913300,['poor_input_coordinate_distribution']
0.00,1.00,40000.0,1.00,0.098100,0.021520,0.007840,0.000900,0.889600,0.933700,['poor_input_coordinate_distribution']
0.00,1.00,40000.0,2.00,0.198700,0.021790,0.008710,0.001500,0.861200,0.951500,['poor_input_coordinate_distribution']
0.00,1.00,40000.0,3.00,0.299100,0.022190,0.010450,0.002500,0.817000,0.968000,['poor_input_coordinate_distribution']
0.00,1.00,40000.0,4.00,0.430800,0.026250,0.011380,-0.000000,0.051500,0.967200,['poor_input_coordinate_distribution']
0.00,1.00,40000.0,5.00,0.522700,0.030100,0.016370,0.002800,0.015100,0.980200,['poor_input_coordinate_distribution']
0.00,1.00,40000.0,6.00,0.635800,0.037740,0.026020,0.003600,0.007700,0.987400,['poor_input_coordinate_distribution']
0.00,1.00,40000.0,7.00,0.700300,0.051560,0.042020,0.010500,0.006500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,40000.0,8.00,0.688800,0.065340,0.057040,0.023300,0.006400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,40000.0,9.00,0.636900,0.079270,0.071250,0.032200,0.006400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,40000.0,10.00,0.599000,0.098700,0.090520,0.024400,0.006500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,40000.0,11.00,0.587200,0.117050,0.108610,0.016800,0.006500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,40000.0,12.00,0.586700,0.133910,0.125280,0.010700,0.006500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,40000.0,13.00,0.593200,0.149830,0.141060,0.005100,0.006400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,40000.0,14.00,0.605600,0.165230,0.156360,-0.000400,0.006300,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,40000.0,15.00,0.622400,0.180190,0.171240,-0.006200,0.006300,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,45000.0,0.00,-0.000000,0.020320,0.007260,0.000000,0.906000,0.906000,['poor_input_coordinate_distribution']
0.00,1.00,45000.0,1.00,0.100600,0.020400,0.007490,0.000600,0.883200,0.925700,['poor_input_coordinate_distribution']
0.00,1.00,45000.0,2.00,0.202500,0.020630,0.008290,0.001000,0.856000,0.943600,['poor_input_coordinate_distribution']
0.00,1.00,45000.0,3.00,0.303000,0.020960,0.009890,0.002200,0.809400,0.960400,['poor_input_coordinate_distribution']
0.00,1.00,45000.0,4.00,0.430900,0.025080,0.010810,0.000100,0.044500,0.959900,['poor_input_coordinate_distribution']
0.00,1.00,45000.0,5.00,0.526200,0.028830,0.015700,0.002500,0.013900,0.972700,['poor_input_coordinate_distribution']
0.00,1.00,45000.0,6.00,0.635800,0.036340,0.025070,0.004000,0.006500,0.979900,['poor_input_coordinate_distribution']
0.00,1.00,45000.0,7.00,0.699900,0.050060,0.041050,0.011000,0.006100,0.995400,['poor_input_coordinate_distribution']
0.00,1.00,45000.0,8.00,0.693200,0.064230,0.056370,0.023000,0.006000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,45000.0,9.00,0.640400,0.078080,0.070530,0.032700,0.006000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,45000.0,10.00,0.600600,0.097750,0.090050,0.024700,0.006100,1.000000,['poor_input_coordinate_distribution']
