mach,ncrit,reynolds,aoa,cl,cd,cdp,cm,top_xtr,bot_xtr,warnings
0.00,1.00,5000.0,0.00,-0.000000,0.054700,0.020120,-0.000000,1.000000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,1.00,0.046900,0.055240,0.020550,0.004600,0.959900,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,2.00,0.118300,0.056790,0.022120,0.005300,0.888800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,3.00,0.190500,0.059090,0.024910,0.006200,0.823900,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,4.00,0.264700,0.062280,0.029050,0.006800,0.760900,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,5.00,0.335800,0.066410,0.034540,0.007700,0.693600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,6.00,0.398200,0.071620,0.041580,0.009100,0.610400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,7.00,0.454900,0.078310,0.050210,0.010600,0.495000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,8.00,0.496400,0.087250,0.062300,0.013600,0.317700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,9.00,0.544700,0.098460,0.074210,0.015400,0.202300,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,10.00,0.558200,0.113220,0.088550,0.012600,0.143600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,11.00,0.562800,0.130000,0.105090,0.006500,0.120000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,12.00,0.575700,0.144760,0.119440,0.001800,0.091700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,13.00,0.591800,0.160580,0.135050,-0.004300,0.082400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,14.00,0.614000,0.176880,0.151500,-0.010300,0.079200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,15.00,0.639000,0.192850,0.167150,-0.016300,0.074200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,0.00,-0.000000,0.040470,0.016240,0.000000,0.853600,0.853600,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,1.00,0.108700,0.040750,0.016500,-0.003700,0.798700,0.914300,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,2.00,0.209000,0.041650,0.017760,-0.006100,0.745500,0.989100,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,3.00,0.276900,0.043320,0.019900,-0.002400,0.691000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,4.00,0.341600,0.045690,0.023060,0.001700,0.634500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,5.00,0.406100,0.048810,0.027370,0.005500,0.568900,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,6.00,0.466600,0.052660,0.032760,0.009800,0.472000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,7.00,0.554500,0.054910,0.036900,0.019600,0.202700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,8.00,0.585300,0.063760,0.044770,0.024500,0.097300,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,9.00,0.614900,0.075600,0.057400,0.025200,0.071000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,10.00,0.616100,0.093000,0.075850,0.019700,0.059200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,11.00,0.603200,0.112890,0.095470,0.010300,0.047200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,12.00,0.596400,0.133310,0.115580,0.000700,0.042100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,13.00,0.604800,0.150740,0.132770,-0.006600,0.040900,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,14.00,0.619900,0.167620,0.149670,-0.013600,0.039800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,15.00,0.639200,0.183520,0.165380,-0.020700,0.037000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,0.00,0.000000,0.033460,0.013420,0.000000,0.782600,0.782600,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,1.00,0.104900,0.033670,0.013660,-0.001300,0.735900,0.832600,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,2.00,0.207800,0.034340,0.014670,-0.002500,0.688900,0.888900,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,3.00,0.307700,0.035520,0.016520,-0.003400,0.640900,0.957400,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,4.00,0.388000,0.037320,0.019190,-0.001100,0.588200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,5.00,0.454500,0.039710,0.022710,0.003900,0.519200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,6.00,0.532400,0.041430,0.026340,0.011900,0.307100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,7.00,0.569900,0.048140,0.030990,0.019700,0.089800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,8.00,0.610000,0.056150,0.039480,0.023900,0.057600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,9.00,0.645200,0.066430,0.050760,0.025600,0.038400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,10.00,0.653400,0.082740,0.068370,0.022300,0.036200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,11.00,0.625900,0.106360,0.092330,0.010800,0.035200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,12.00,0.613700,0.127940,0.113630,0.000500,0.032300,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,13.00,0.618600,0.144470,0.130120,-0.006500,0.026000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,14.00,0.628600,0.161730,0.147020,-0.014200,0.023500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,15000.0,15.00,0.646400,0.178180,0.163320,-0.021400,0.023000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,0.00,-0.000000,0.029110,0.011390,-0.000000,0.744300,0.744300,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,1.00,0.104700,0.029270,0.011590,-0.000300,0.701200,0.789100,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,2.00,0.207000,0.029810,0.012500,-0.000600,0.658500,0.838000,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,3.00,0.309500,0.030750,0.014100,-0.001000,0.613700,0.895000,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,4.00,0.411000,0.032110,0.016410,-0.001500,0.560900,0.965400,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,5.00,0.490700,0.033900,0.019270,0.002400,0.482500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,6.00,0.546200,0.037440,0.021920,0.012900,0.145800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,7.00,0.586100,0.043910,0.028120,0.018500,0.062800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,8.00,0.631600,0.051120,0.035870,0.022600,0.036600,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,20000.0,9.00,0.674200,0.060650,0.046540,0.025700,0.030900,1.000000,['poor_input_coordinate_distribution']
