mach,ncrit,reynolds,aoa,cl,cd,cdp,cm,top_xtr,bot_xtr,warnings
0.00,1.00,5000.0,0.00,0.000000,0.059220,0.026870,-0.000000,0.884100,0.884100,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,1.00,0.103500,0.059740,0.027360,-0.006900,0.796800,0.991300,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,2.00,0.157600,0.061560,0.028990,-0.004600,0.722500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,3.00,0.208900,0.064320,0.031590,-0.001300,0.657000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,4.00,0.257000,0.067960,0.035350,0.002100,0.595700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,5.00,0.306300,0.072570,0.040260,0.004600,0.538100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,6.00,0.353900,0.078330,0.047300,0.006300,0.483800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,7.00,0.398000,0.085200,0.054770,0.007000,0.434300,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,8.00,0.437300,0.093250,0.063520,0.006800,0.386700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,9.00,0.471400,0.102450,0.073440,0.005800,0.340100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,10.00,0.500000,0.112680,0.084370,0.004000,0.293900,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,11.00,0.523700,0.123810,0.096900,0.001500,0.247700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,12.00,0.546300,0.136170,0.109810,-0.002200,0.210500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,13.00,0.571700,0.149940,0.124050,-0.006500,0.182100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,14.00,0.594300,0.164160,0.138730,-0.011200,0.152400,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,15.00,0.607700,0.178980,0.153660,-0.017400,0.126500,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,0.00,-0.000000,0.043350,0.019940,0.000000,0.709500,0.709500,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,1.00,0.095500,0.043670,0.020340,-0.000400,0.646800,0.776600,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,2.00,0.190600,0.044670,0.021570,-0.001300,0.588000,0.855500,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,3.00,0.284100,0.046470,0.023750,-0.002900,0.532300,0.958300,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,4.00,0.343100,0.049330,0.026820,0.000300,0.482700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,5.00,0.391000,0.053250,0.031600,0.004600,0.434000,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,6.00,0.433100,0.058300,0.037010,0.008000,0.384000,1.000000,['poor_input_coordinate_distribution']
