mach,ncrit,reynolds,aoa,cl,cd,cdp,cm,top_xtr,bot_xtr,warnings
0.00,1.00,5000.0,0.00,-0.000000,0.095780,0.056400,0.000000,0.955600,0.955600,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,1.00,0.064800,0.095340,0.055840,0.001800,0.927600,0.961500,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,2.00,0.131200,0.095630,0.056260,0.003300,0.894900,0.968000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,3.00,0.180600,0.096810,0.057940,0.007800,0.882400,0.975900,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,4.00,0.245200,0.098820,0.060820,0.008900,0.856300,0.996400,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,5.00,0.307300,0.100920,0.064000,0.010600,0.801300,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,6.00,0.339400,0.103540,0.067740,0.017000,0.764900,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,7.00,0.381200,0.106500,0.072030,0.021400,0.690100,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,8.00,0.412400,0.110040,0.076960,0.026900,0.592800,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,9.00,0.443000,0.115210,0.083490,0.031500,0.489300,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,10.00,0.477800,0.122350,0.091810,0.034800,0.393300,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,11.00,0.500600,0.130400,0.100500,0.039200,0.289700,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,12.00,0.501500,0.142110,0.112680,0.041300,0.228200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,13.00,0.505700,0.155320,0.127760,0.043500,0.172200,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,14.00,0.501000,0.169040,0.141250,0.043900,0.136900,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,5000.0,15.00,0.496900,0.183780,0.155750,0.042700,0.122900,1.000000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,0.00,-0.000000,0.073960,0.045980,0.000000,0.841700,0.841700,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,1.00,0.056300,0.074420,0.046380,0.004600,0.826900,0.863700,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,2.00,0.114700,0.075820,0.047920,0.009200,0.810900,0.892200,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,3.00,nan,nan,nan,nan,nan,nan,['could_not_be_computed']
0.00,1.00,10000.0,4.00,0.214400,0.077430,0.050390,0.020600,0.744100,0.908000,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,5.00,0.276400,0.078860,0.052470,0.023600,0.698000,0.916600,['poor_input_coordinate_distribution']
0.00,1.00,10000.0,6.00,0.314200,0.081160,0.055690,0.030000,0.647900,0.926200,['poor_input_coordinate_distribution']
